datetime,leg_point,lat,lon,hs_m,tp_s,wave_dir_deg,u10_ms,v10_ms
2025-01-06 09:00:00,0,51.95000000000001,4.05,1.9386605,6.751808,209.10721,2.6895294,13.364136
2025-01-06 10:00:00,0,51.95000000000001,4.05,1.9698318,6.787941,208.55022,2.316269,13.2439575
2025-01-06 11:00:00,0,51.95000000000001,4.05,2.0217223,6.812355,207.99316,3.3733215,13.862534
2025-01-06 12:00:00,0,51.95000000000001,4.05,2.190272,6.8118668,210.81288,6.0765686,13.634644
2025-01-06 13:00:00,0,51.95000000000001,4.05,2.4170678,6.8025894,221.82033,11.836029,10.656143
2025-01-06 14:00:00,0,51.95000000000001,4.05,2.480519,6.737648,235.38547,13.915375,4.984665
2025-01-06 15:00:00,0,51.95000000000001,4.05,2.5018604,6.730324,246.36731,13.87886,3.3026886
2025-01-06 16:00:00,0,51.95000000000001,4.05,2.4866233,6.819191,252.00993,13.083511,4.172638
2025-01-06 17:00:00,0,51.95000000000001,4.05,2.474698,6.888527,255.01753,12.443527,4.502182
2025-01-06 18:00:00,0,51.95000000000001,4.05,2.4322033,6.9368668,257.14172,12.13237,4.4890594
2025-01-06 19:00:00,0,51.95000000000001,4.05,2.3394203,6.964699,259.50067,11.425629,4.0722504
2025-01-06 20:00:00,0,51.95000000000001,4.05,2.2112906,6.9681168,261.69992,10.600113,4.4691772
2025-01-06 21:00:00,0,51.95000000000001,4.05,2.1064959,6.9505386,263.04752,9.806549,5.107666
2025-01-06 22:00:00,0,51.95000000000001,4.05,1.9277138,6.9275894,265.4307,8.925552,4.731247
2025-01-06 23:00:00,0,51.95000000000001,4.05,1.8268714,6.895363,266.72827,8.397842,4.3943634
2025-01-07 00:00:00,0,51.95000000000001,4.05,1.7493156,6.853859,268.25925,8.251068,3.1811829
2025-01-07 01:00:00,0,51.95000000000001,4.05,1.6781926,6.8060074,270.21204,8.227585,2.7101746
2025-01-07 02:00:00,0,51.95000000000001,4.05,1.612095,6.7474136,271.87967,7.913864,3.1264648
2025-01-07 03:00:00,0,51.95000000000001,4.05,1.5663385,6.6688004,273.04776,8.295593,3.168274
2025-01-07 04:00:00,0,51.95000000000001,4.05,1.5282289,6.5267105,274.49286,8.009399,2.8054047
2025-01-07 05:00:00,0,51.95000000000001,4.05,1.4993677,6.3719254,276.24637,8.048264,2.9426727
2025-01-07 06:00:00,0,51.95000000000001,4.05,1.4895658,6.2503433,278.27634,8.226624,2.4472656
2025-01-07 07:00:00,0,51.95000000000001,4.05,1.4905497,6.158058,280.55472,8.106918,1.8324432
2025-01-07 08:00:00,0,51.95000000000001,4.05,1.4975681,6.114601,282.25064,7.8657837,2.1377869
2025-01-07 09:00:00,0,51.95000000000001,4.05,1.5163035,6.114113,282.49246,8.089325,2.546112
2025-01-07 10:00:00,0,51.95000000000001,4.05,1.5167097,6.1321793,282.68066,8.273773,2.2870178
2025-01-07 11:00:00,0,51.95000000000001,4.05,1.5152364,6.1399918,282.1021,8.271011,3.4338074
2025-01-07 12:00:00,0,51.95000000000001,4.05,1.5055121,6.1326675,281.11002,8.041199,4.323822
2025-01-07 13:00:00,0,51.95000000000001,4.05,1.4863346,6.093605,279.87262,7.4084625,5.1298523
2025-01-07 14:00:00,0,51.95000000000001,4.05,1.4461958,6.0301285,279.52386,6.7279816,5.3348846
2025-01-07 15:00:00,0,51.95000000000001,4.05,1.4114779,5.937355,279.53464,6.9694214,4.4852905
2025-01-07 16:00:00,0,51.95000000000001,4.05,1.3885567,5.854347,280.17972,7.850403,2.5089111
2025-01-07 17:00:00,0,51.95000000000001,4.05,1.3803724,5.792824,281.02005,8.160843,1.1929474
2025-01-07 18:00:00,0,51.95000000000001,4.05,1.3816314,5.7576675,281.5086,8.24321,1.3480072
2025-01-07 19:00:00,0,51.95000000000001,4.05,1.4098442,5.7439957,280.9622,8.621124,1.6145477
2025-01-07 20:00:00,0,51.95000000000001,4.05,1.4694443,5.7562027,280.0893,9.019058,1.2811432
2025-01-07 21:00:00,0,51.95000000000001,4.05,1.5347599,5.7991714,279.9847,9.387329,0.96440125
2025-01-07 22:00:00,0,51.95000000000001,4.05,1.6276479,5.881691,280.66415,10.254196,0.36688232
2025-01-07 23:00:00,0,51.95000000000001,4.05,1.7529386,6.1097183,281.607,10.76712,0.12921143
2025-01-08 00:00:00,0,51.95000000000001,4.05,1.8324034,6.300148,283.48492,10.4517975,-0.64697266
2025-01-08 01:00:00,0,51.95000000000001,4.05,1.8451666,6.4349136,285.70242,9.835175,-1.2139893
2025-01-08 02:00:00,0,51.95000000000001,4.05,1.8213186,6.5853043,287.22723,9.414017,-0.8790741
2025-01-08 03:00:00,0,51.95000000000001,4.05,1.7925397,6.669777,288.08777,9.074249,-0.8170929
2025-01-08 04:00:00,0,51.95000000000001,4.05,1.7304215,6.6946793,289.1489,8.614746,-0.6228485
2025-01-08 05:00:00,0,51.95000000000001,4.05,1.6550989,6.6971207,290.41553,8.652725,-0.77767944
2025-01-08 06:00:00,0,51.95000000000001,4.05,1.5990391,6.673195,291.44598,7.5841217,-0.101638794
2025-01-08 07:00:00,0,51.95000000000001,4.05,1.5219893,6.648781,293.27686,7.4668884,0.54444885
2025-01-08 08:00:00,0,51.95000000000001,4.05,1.4553825,6.631691,295.16394,6.60585,0.06109619
2025-01-08 09:00:00,0,51.95000000000001,4.05,1.38851,6.6219254,297.588,5.993881,0.44099426
2025-01-08 10:00:00,0,51.95000000000001,4.05,1.3251942,6.626808,300.47833,5.318344,-0.4401245
2025-01-08 11:00:00,0,51.95000000000001,4.05,1.2679313,6.642433,303.5015,4.5269623,0.279953
2025-01-08 12:00:00,0,51.95000000000001,4.05,1.215089,6.6722183,306.587,4.384033,0.37019348
2025-01-08 13:00:00,0,51.95000000000001,4.05,1.1688902,6.713234,309.59686,2.7333527,0.9978943
2025-01-08 14:00:00,0,51.95000000000001,4.05,1.1277676,6.7630386,312.47397,1.8168335,1.324234
2025-01-08 15:00:00,0,51.95000000000001,4.05,1.0917457,10.029152,315.14233,-0.054229736,0.7423706
2025-01-08 16:00:00,0,51.95000000000001,4.05,1.0589447,10.172707,317.59488,-1.0745544,1.7602997
2025-01-08 17:00:00,0,51.95000000000001,4.05,1.0322418,10.314796,319.8835,-2.4442596,2.1777954
2025-01-08 18:00:00,0,51.95000000000001,4.05,1.0034275,10.45005,322.0867,-2.632843,1.6487579
2025-01-08 19:00:00,0,51.95000000000001,4.05,0.9769789,10.567238,324.3301,-3.4867554,1.2658997
2025-01-08 20:00:00,0,51.95000000000001,4.05,0.9479268,10.6395035,326.1801,-3.3319244,1.1980896
2025-01-08 21:00:00,0,51.95000000000001,4.05,0.9186232,10.647316,327.85187,-3.1862488,0.4564209
2025-01-08 22:00:00,0,51.95000000000001,4.05,0.88508487,10.65757,329.36896,-3.2620392,0.13703918
2025-01-08 23:00:00,0,51.95000000000001,4.05,0.85629314,10.617043,330.5283,-3.0232086,0.23466492
2025-01-09 00:00:00,0,51.95000000000001,4.05,0.82694864,10.512062,331.49225,-2.1371918,0.72940063
2025-01-09 01:00:00,0,51.95000000000001,4.05,0.79854345,10.406105,332.3759,-1.644989,0.23643494
2025-01-09 02:00:00,0,51.95000000000001,4.05,0.7720945,10.306007,333.17978,-1.6715698,-0.75531006
2025-01-09 03:00:00,0,51.95000000000001,4.05,0.74765456,10.2142105,333.96384,-1.4752808,-1.749649
2025-01-09 04:00:00,0,51.95000000000001,4.05,0.7270364,10.131203,334.7745,-0.81663513,-2.6140442
2025-01-09 05:00:00,0,51.95000000000001,4.05,0.7105925,10.054543,335.80524,-0.88264465,-3.4129639
2025-01-09 06:00:00,0,51.95000000000001,4.05,0.697907,9.982765,336.98477,-0.92276,-3.9647675
2025-01-09 07:00:00,0,51.95000000000001,4.05,0.69425493,9.914406,338.33826,-0.6426697,-4.509247
2025-01-09 08:00:00,0,51.95000000000001,4.05,0.7040959,9.847023,339.88083,-0.73869324,-5.2560883
2025-01-09 09:00:00,0,51.95000000000001,4.05,0.7203375,9.781105,340.95355,-0.18553162,-5.6201935
2025-01-09 10:00:00,0,51.95000000000001,4.05,0.7502492,9.692238,341.2054,0.74024963,-5.9646454
2025-01-09 11:00:00,0,51.95000000000001,4.05,0.80174536,9.597511,339.51276,2.483673,-6.250992
2025-01-09 12:00:00,0,51.95000000000001,4.05,0.8846366,4.7693863,335.9192,4.159317,-6.1039886
2025-01-09 13:00:00,0,51.95000000000001,4.05,0.9885501,4.975441,330.68448,5.9587555,-5.476074
2025-01-09 14:00:00,0,51.95000000000001,4.05,1.114499,5.145363,324.2511,7.5137787,-4.832016
2025-01-09 15:00:00,0,51.95000000000001,4.05,1.2407752,5.2854996,318.65915,8.231171,-4.300598
2025-01-09 16:00:00,0,51.95000000000001,4.05,1.3468438,5.5164566,314.6881,8.446884,-4.201233
2025-01-09 17:00:00,0,51.95000000000001,4.05,1.4163061,5.673195,311.98438,8.325058,-4.2108154
2025-01-09 18:00:00,0,51.95000000000001,4.05,1.4659432,5.792824,309.58664,8.486603,-3.8683777
2025-01-09 19:00:00,0,51.95000000000001,4.05,1.5088153,5.949074,307.38818,8.774719,-3.3197021
2025-01-09 20:00:00,0,51.95000000000001,4.05,1.5551287,6.1258316,305.32452,9.265411,-2.9513397
2025-01-09 21:00:00,0,51.95000000000001,4.05,1.6258482,6.2278824,303.41666,9.734741,-3.0837097
2025-01-09 22:00:00,0,51.95000000000001,4.05,1.6546152,6.321144,303.25858,8.998444,-3.0110931
2025-01-09 23:00:00,0,51.95000000000001,4.05,1.6745659,6.445656,304.57092,8.225281,-4.8332825
2025-01-10 00:00:00,0,51.95000000000001,4.05,1.6679353,6.639015,307.19733,7.122101,-5.4664154
2025-01-10 01:00:00,0,51.95000000000001,4.05,1.633741,6.7298355,309.73398,6.7586365,-5.3392334
